particulas/s,N,opt,compiler,runs,threads num,GFLOPS,time,l1 misses,dtlb misses
154.394,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16603411170,1.661,27216479,27660
148.498,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16650140168,1.727,44634518,28648
154.298,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16595624186,1.662,26910589,33696
153.900,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16661971485,1.667,27515119,31941
152.269,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16666736888,1.684,45543891,29656
153.301,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16662565242,1.673,69163871,36246
153.416,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16634581052,1.672,27183411,31241
154.733,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16610393688,1.657,26529524,30445
153.133,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16675282850,1.675,48670289,38187
152.803,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16660059764,1.678,27188938,29874
150.865,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16638895128,1.700,27807907,32607
153.159,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16636560972,1.674,26963766,31763
152.614,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16648184404,1.680,46708443,29490
153.740,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16656024693,1.668,27089821,32111
153.581,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,15,5,16678034753,1.670,27054012,30546
135.155,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50095881206,3.703,78752751,75495
134.899,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50037819037,3.710,64536023,70997
135.273,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50036342947,3.700,64129616,72751
134.852,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50030037822,3.711,73930960,65175
135.539,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50120569968,3.693,64245336,58184
135.122,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50116468987,3.704,63972692,65029
135.605,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50092274137,3.691,64132274,71154
135.434,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50078435287,3.695,63688745,61828
134.920,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,49988820618,3.710,64734564,62062
135.048,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,10,5,50029182425,3.706,92541879,64113
110.258,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131877309437,7.840,162306844,123315
110.161,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131835944363,7.847,194131672,116125
110.398,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131806063141,7.830,155628856,113654
110.116,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131904947183,7.850,157240654,124247
103.794,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,5,5,131828380005,8.328,557214969,135601
87.227,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,1,5,308958853406,15.733,594280025,204156
69.201,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,1,5,661909589400,29.599,2359350653,353984
54.813,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,icc,1,5,1306065527622,53.205,11230994860,562644
39.157,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10282693,0.105,2247150,3381
36.463,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10092207,0.112,4210852,2699
38.118,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10311831,0.107,2260947,2614
35.241,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10122005,0.116,2043342,2672
36.798,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10204581,0.111,2363541,2086
34.851,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10144295,0.117,1985558,2400
46.346,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10226941,0.089,2308352,1209
38.195,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10082159,0.107,2186018,2453
33.551,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10045238,0.122,2262186,1567
39.027,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,9949553,0.105,2144002,3233
38.512,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10210449,0.106,2133483,2612
36.564,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10280687,0.112,4188878,2557
35.868,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10596876,0.114,2175312,2020
35.800,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10115501,0.114,2119254,3227
35.522,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10127886,0.115,2176969,3061
39.947,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10044258,0.102,2119475,2559
36.166,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10122809,0.113,2132038,2375
36.257,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10131234,0.112,2214813,3020
35.266,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10128425,0.116,2166489,2119
37.546,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10229066,0.109,7685852,2415
35.947,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10096725,0.114,2074806,2703
37.712,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10062851,0.108,2461979,1869
38.301,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10353406,0.107,2179216,2974
36.379,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10231644,0.112,2201713,2524
35.979,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10292602,0.114,2217172,2716
35.746,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10088362,0.114,2231453,2524
35.651,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10260170,0.115,2588417,1803
36.831,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10243328,0.111,2130975,2617
44.524,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10103047,0.092,2379325,958
36.936,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,30,5,10113679,0.111,2100952,2989
240.935,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,408416675,0.136,3698995,4240
232.241,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,400202373,0.140,4303390,5040
247.355,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,400155557,0.132,3857221,5275
258.283,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,408489414,0.126,3637020,5083
239.260,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,402097670,0.136,3604080,8034
254.685,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,402587150,0.128,3658305,5158
236.052,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,400786954,0.138,3660623,4631
233.604,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,397199169,0.139,4592133,5011
243.672,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,400814120,0.134,3648155,7172
236.502,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,397418631,0.138,3604846,5359
232.640,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,402536950,0.140,3792612,7161
279.335,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,397048672,0.117,4150173,3155
239.164,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,401211184,0.136,3944473,5380
239.055,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,399692106,0.136,3659123,4436
229.219,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,396787122,0.142,3632443,4927
231.839,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,398521369,0.140,3757640,4671
230.454,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,400470940,0.141,4243612,3811
233.573,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,401355118,0.139,3799715,4666
238.647,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,404774464,0.137,3750375,4805
234.496,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,395035788,0.139,4336412,5264
241.850,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,398768958,0.135,3597214,5209
233.540,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,396996398,0.139,3614458,4380
248.458,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,411418741,0.131,4484363,5049
252.066,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,398187814,0.129,3928252,6402
231.894,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,25,5,395417286,0.140,3568472,4436
365.341,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3001190706,0.298,11164200,12445
368.141,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2948337386,0.296,10780642,11748
361.188,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3000818622,0.302,11332185,11915
376.326,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2982838114,0.289,11113193,12884
366.067,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2985215621,0.298,10783195,12418
371.667,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2987722937,0.293,10791533,15991
369.611,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2982185913,0.295,10789578,13596
362.854,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3047617689,0.300,10700642,14405
361.792,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2987323891,0.301,11293767,12199
360.303,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2967576633,0.302,11477353,12818
363.185,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2930559903,0.300,11495935,12975
377.099,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3037857248,0.289,11648553,13085
366.337,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2962624729,0.297,12020948,13416
368.495,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2933865841,0.296,10720823,12353
370.473,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2964166242,0.294,11031817,13154
365.763,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3009386873,0.298,10744291,11466
364.602,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2933359252,0.299,10944630,12492
364.495,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3021391500,0.299,11335932,11267
366.441,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,3030926228,0.297,10877192,14368
364.514,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,20,5,2990210222,0.299,10998856,12602
382.883,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12309317405,0.672,27149336,24766
384.512,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12374298767,0.668,24938548,32459
380.867,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12348772375,0.676,24728565,28205
383.982,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12305252667,0.670,24294447,27974
382.478,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12366972833,0.672,30532965,30132
387.712,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12259399980,0.663,24516907,31156
384.654,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12348141740,0.668,24662572,26548
386.334,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12329208880,0.665,25027413,29577
387.756,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12232501853,0.663,24769432,27566
386.374,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12348823236,0.666,25268073,29494
382.970,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12354212578,0.671,25815097,27505
380.580,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12364168892,0.676,25279567,30181
382.095,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12316876896,0.673,24165308,28112
382.137,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12343312290,0.672,26521325,25134
385.639,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,15,5,12387262243,0.667,24835577,28820
303.609,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40540157567,1.650,56263043,50423
303.485,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40640666742,1.651,59093939,54436
304.438,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40481785944,1.645,54326899,53326
303.370,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40617231172,1.651,54833036,53677
302.974,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40674430678,1.654,162898911,54539
302.423,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40678340829,1.656,57649545,62315
300.544,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40544829883,1.667,57157690,52272
302.904,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40666213698,1.654,55256382,51336
302.421,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40578113302,1.656,57037487,65856
303.488,500,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,10,5,40732812917,1.651,57929358,63467
227.040,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,112511257235,3.809,127812429,84324
226.712,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,112711197092,3.816,130192422,85102
226.749,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,112852518614,3.814,128895878,74666
225.921,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,112627013709,3.828,131660936,84273
226.928,864,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,5,5,112602848621,3.811,128977427,85565
170.916,1372,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,1,5,272609633664,8.031,369771619,174959
130.591,2048,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,1,5,594488073234,15.686,1895371792,298555
101.150,2916,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,clang,1,5,1187894434983,28.833,11298541072,391430
43.855,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,11969387,0.094,2012362,3413
43.760,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12212648,0.094,1945634,2100
46.081,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12106699,0.089,8248893,1336
48.047,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12147464,0.086,1622902,1997
55.366,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,11945813,0.075,1677943,2047
44.258,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12261817,0.093,1861199,4814
46.335,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12225607,0.089,1914723,1352
43.725,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12059010,0.094,1741392,970
47.517,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12455409,0.087,2176547,4214
54.525,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12296784,0.076,1584657,2308
45.934,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12122985,0.090,1662475,1522
56.967,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12291464,0.072,1634834,2114
46.511,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12277391,0.088,1784708,1138
44.192,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12291725,0.093,1963966,1313
55.663,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12354965,0.074,1893935,2836
44.773,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12262126,0.092,1947342,4619
48.046,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12385116,0.086,1605210,2076
53.669,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12247102,0.077,1662578,2408
43.495,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12013636,0.094,2376539,641
41.757,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12373678,0.098,2115470,2194
43.143,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12295310,0.095,2021718,2422
45.328,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12337993,0.091,2068926,5100
53.899,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,11955369,0.077,1883338,2566
67.118,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12615405,0.062,1755693,1205
42.591,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12323277,0.096,1945850,2572
44.586,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12308197,0.092,1954150,2090
44.461,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12103682,0.092,2018667,1048
48.037,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12153781,0.086,1638568,2253
44.195,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12009912,0.093,1849112,1164
44.456,4,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,30,5,12274553,0.092,1807776,2677
297.305,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,495648819,0.110,3112078,5522
351.948,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,501104767,0.093,3330448,4096
301.322,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,491938256,0.109,2791258,4508
301.118,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,505003805,0.109,2734096,4885
301.288,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,493045887,0.109,3163352,4429
308.744,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,495939835,0.106,3503889,7706
306.820,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,490644341,0.107,2957282,4941
313.527,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,500724257,0.104,2935000,4281
290.027,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,489525133,0.113,3673933,4040
301.515,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,492645047,0.109,3212184,4374
364.516,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,476772889,0.090,2908095,3085
309.798,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,496638505,0.106,2732552,4789
304.186,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,489810259,0.107,2937058,4733
301.124,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,493213152,0.109,2778061,4529
343.311,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,503041089,0.096,3464429,3987
308.058,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,492789523,0.106,2798036,7488
287.957,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,492694533,0.114,3112192,5206
294.243,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,496255318,0.111,3770330,3941
301.118,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,493564561,0.109,2792993,5457
302.888,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,492830748,0.108,2838746,4894
310.089,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,494770117,0.106,2894975,7451
305.029,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,501863421,0.107,3111581,4945
301.454,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,490550041,0.109,2994375,4572
304.230,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,493657869,0.108,2791192,4577
302.061,32,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,25,5,499288680,0.108,3022597,4585
399.550,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,4005124122,0.273,8916279,12928
408.878,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3753935273,0.267,8803521,12083
408.538,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3970204566,0.267,8897814,13041
405.359,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,4048921816,0.269,9042285,12730
414.269,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3703524042,0.263,8728005,11614
405.311,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3974570283,0.269,8878928,12535
411.547,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3902709442,0.265,8752085,12930
421.332,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3781219290,0.259,9595111,10624
404.399,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,4042746085,0.270,9161630,13770
408.591,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3960766647,0.267,9020187,12971
408.282,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3969682029,0.267,8982353,11557
400.787,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,4034257006,0.272,9171773,11896
401.460,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,4009124399,0.271,9207115,12416
410.742,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3995783796,0.265,8846643,11824
407.802,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,4093069247,0.267,8952878,14270
421.623,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3679041486,0.259,10074708,10198
417.001,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3714151939,0.261,9180264,10779
413.121,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3778484712,0.264,9876943,10138
409.264,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,4002714429,0.266,8859965,11317
412.121,108,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,20,5,3785468550,0.265,8836239,11831
384.449,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,5,17704621688,0.669,22807853,32584
387.732,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,5,17755459890,0.663,23026601,31964
386.592,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,5,17824775032,0.665,22645710,32764
391.192,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,5,17709291506,0.657,22436646,34956
379.726,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,5,17878846040,0.677,22971994,28981
388.912,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,5,17724154028,0.661,22320222,32267
387.934,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,5,17840698908,0.663,23055357,34766
389.266,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,5,17752452249,0.661,22361681,30246
395.475,256,-O1 -ffast-math -ftree-vectorize -funroll-loops -fopenmp,gcc,15,5,17831792687,0.650,23493102,29028
